,high_formula,high_mpid,low_formula,low_mpid,average_voltage,battery_id,capacity_grav,capacity_vol,energy_grav,energy_vol,max_delta_volume
1832,TiVO4,mp-780818,Li2TiVO4,mp-769874,2.2429559350000026,mp-769874_Li,303.37619065743144,1200.703134946415,680.4594273727781,2693.1242227011708,0.0628906451380881
1833,LiTi2VO6,mp-763712,Li2Ti2VO6,mp-763679,1.7546398299999928,mp-763679_Li,203.4307408321729,794.3391615942195,285.2794892516837,1113.9352360671885,0.0189956071403603
1834,LiTi3VO8,mp-768011,Li2Ti3VO8,mp-762484,1.9750194600000035,mp-1177610_Li,229.5291289444184,885.7947293738029,417.6321100292214,1611.7184062103347,0.0141616685802292
1835,Ti3VO8,mp-771867,Li2Ti3VO8,mp-771549,2.7095720275,mp-771549_Li,159.33360237970402,592.0918368223857,431.7258720488534,1604.3154787650308,0.0878002521156566
1836,LiFeSiO4,mp-764348,Li2FeSiO4,mp-763264,2.7965800999999977,mp-762786_Li,165.635404441686,504.37133530296217,463.2126759170703,1410.5148393186903,0.0106688045529439
1837,Li3Fe2(SiO4)2,mp-850922,Li2FeSiO4,mp-764344,3.316438539999998,mp-764344_Li,82.817702220843,253.02280384060788,274.6598194394471,839.1345781558514,0.0222039334242558
1839,LiFeSiO4,mp-775228,Li2FeSiO4,mp-763629,2.740108740000001,mp-763629_Li,165.635404441686,509.0287566111674,453.8590193640989,1394.7941449015934,0.0204169480462939
1840,Li3Fe2(SiO4)2,mp-778622,Li2FeSiO4,mp-762554,3.4939916749999944,mp-762554_Li,82.817702220843,253.9019767163593,289.364362102254,887.131392913002,0.037690865169254
1841,LiFeSiO4,mp-767253,Li2FeSiO4,mp-762566,2.827961755000002,mp-1177678_Li,165.635404441686,493.13781106568666,468.4105890350455,1394.5748696381786,0.0071974925514968
1842,LiFeSiO4,mp-762799,Li2FeSiO4,mp-762545,2.342856774999999,mp-762545_Li,165.635404441686,476.2672314234943,388.060029476069,1115.825909851026,0.0493407050169161
1843,LiFeSiO4,mp-767283,Li2FeSiO4,mp-18968,3.17339109,mp-18968_Li,165.635404441686,521.1721788682137,525.6259166437928,1653.8831487762754,0.0219379844492761
1844,LiFeSiO4,mp-767743,Li2FeSiO4,mp-762540,2.916479872499996,mp-762540_Li,165.635404441686,508.4664553136319,483.0723232275737,1482.932182763626,0.0240669169738063
1845,LiFeSiO4,mp-762581,Li2FeSiO4,mp-762557,2.6794784475000006,mp-1177679_Li,165.635404441686,498.5661002081979,443.8164963444435,1335.8971201619918,0.0063797532097691
1846,LiFeSiO4,mp-767850,Li2FeSiO4,mp-764340,2.795472815000001,mp-764340_Li,165.635404441686,494.5147246329135,463.0292703182637,1382.4024693285212,0.0197965276420803
1847,LiFeSiO4,mp-763635,Li2FeSiO4,mp-764346,2.7579180025000034,mp-763635_Li,165.635404441686,507.7511673138562,456.80886376109487,1400.3360851252753,0.020386513837447
1848,LiFeSiO4,mp-762804,Li2FeSiO4,mp-764790,3.1627178900000006,mp-762650_Li,165.635404441686,517.9156677928469,523.8580568451059,1638.021148039734,0.0065274740176932
1849,LiFeSiO4,mp-762861,Li4Fe3(SiO4)3,mp-1177429,1.8177145350000203,mp-1177429_Li,56.83719219483911,148.19287744344192,103.31379038114876,269.372347312421,0.1119596422409301
1850,LiFe2(SiO4)2,mp-762762,LiFeSiO4,mp-762678,5.2296629899999845,mp-1176885_Li,114.51720784984744,331.50820711230523,483.0378164118296,1398.3138734581169,0.0488100910251736
1851,LiFe2(SiO4)2,mp-850962,LiFeSiO4,mp-762644,4.716683299999991,mp-761546_Li,86.52946700229309,215.5335122540232,408.1320919676161,1016.6033178388946,0.0148923453291403
1852,LiFeSiO4,mp-762639,Li3Fe2(SiO4)2,mp-763781,1.8427134150000104,mp-762639_Li,84.63290723309159,231.98146773943,155.9541935088693,427.47536263483977,0.071622787617841
1853,Ti4VO8,mp-770251,LiTi4VO8,mp-768022,1.902312130000004,mp-764914_Li,205.5182801952647,898.9401239436569,336.9293745428071,1473.7342752382003,0.0155636107244012
1854,Ti3(BiO3)4,mp-23427,Li2Ti3(BiO3)4,mp-630234,-0.283144232500002,mp-23427_Li,45.2194029719479,331.5942934830176,-12.803613148600498,-93.88901172962942,0.0610326983690787
1855,TiMn7(PO4)12,mp-778073,Li8TiMn7(PO4)12,mp-776113,4.80021039125001,mp-776113_Li,131.7335491320061,392.8061168711672,632.3487514196994,1885.5520039515427,0.0625816035729378
1856,TiMn3(PO4)4,mp-772362,Li4TiMn3(PO4)4,mp-767296,2.614382152500004,mp-767296_Li,172.82063525956872,570.969802231916,451.8191844063294,1492.7332605715785,0.0444448414068681
1857,Li8TiMn3(PO4)6,mp-770121,Li9TiMn3(PO4)6,mp-770123,0.8104460600000373,mp-770121_Li,31.71854370013981,88.02613031149856,25.706168770717312,71.34043048800386,0.0140678675466385
1858,TiMn3(PO4)6,mp-774461,Li6TiMn3(PO4)6,mp-1176949,4.100290006666668,mp-1176949_Li,255.8500069854256,695.8903053642725,997.474920392061,2713.047129150072,0.0466934322215888
1859,Ti4Mn(PO4)6,mp-19383,LiTi4Mn(PO4)6,mp-704600,2.274385650000033,mp-19383_Li,32.558659204932866,97.3052907751544,74.05094727894078,221.3097570080917,0.0069318262650457
1860,Y2Ti2S2O5,mp-25305,Li2Y14Ti14(S2O5)7,mp-774554,1.1527590200000382,mp-1222559_Li,98.27013617919636,402.8661240196877,71.4376168257905,292.86410825084914,0.0107081800786255
1861,Mn7Cr12O48,mp-774029,Li9Mn7Cr12O48,mp-853217,4.273780920000005,mp-774029_Li,131.1683612418051,430.03565691883847,560.5848395828948,1837.8781854594,0.0413127175345993
1862,Li2MnCr3O8,mp-781699,Li3MnCr3O8,mp-1177618,3.903664400000002,mp-1177618_Li,146.18237190805905,599.179284557704,483.34110604722895,1981.141599623627,0.0075349734479264
1863,Li2MnCr3O8,mp-1177916,Li5MnCr3O8,mp-764183,2.1963255274999987,mp-1177916_Li,215.2000310062257,843.936573696044,472.6493216177647,1853.559440399505,0.0803395596396443
1864,Li2MnCr3O8,mp-775295,Li5MnCr3O8,mp-765000,2.1023767733333334,mp-765000_Li,215.2000310062257,843.1823082854281,452.4315468081021,1772.6869006248703,0.0850685925697358
1865,MnCr3O8,mp-764180,Li2MnCr3O8,mp-775608,3.9390456225000015,mp-764180_Li,358.6667183437095,1433.28074983616,1093.776136326976,4370.877476636441,0.0646036299489623
1866,LiMnCr2O6,mp-850948,Li2MnCr2O6,mp-850919,3.7337813300000047,mp-774249_Li,194.38996091001064,791.3978451134664,656.968194404386,2674.640248528087,0.0089752768282214
1867,Mn2Cr3O12,mp-773795,Li2Mn2Cr3O12,mp-775291,4.0774996525,mp-773795_Li,113.62838587249728,318.3092864897894,463.3197039092436,1297.9060050496391,0.0874666894733482
1868,Mn3Cr5O16,mp-773259,Li4Mn3Cr5O16,mp-771517,4.102685374999998,mp-765030_Li,357.2601804309416,1432.1845874417895,1041.0414616612572,4173.326941952124,0.0752350375434294
1869,Li2Mn3Cr3O12,mp-850956,Li4Mn3Cr3O12,mp-780214,3.6202532499999953,mp-1101152_Li,193.35849979664417,788.4192734343707,625.1034172391103,2548.859153124,0.0062491358547627
1870,LiMn2Cr2O8,mp-780849,Li3Mn2Cr2O8,mp-851001,3.440578141250005,mp-770856_Li,217.52831227122465,885.7876775497874,731.1387226923309,2977.2385230151435,0.0372545655585494
1871,LiMn2Cr2O8,mp-780798,LiMnCrO4,mp-1176640,5.279850619999996,mp-1176640_Li,217.52831227122465,884.7929613156819,756.4104091827672,3076.6873466859515,0.0237510941838798
1872,Li4Mn3Cr2O10,mp-781676,Li5Mn3Cr2O10,mp-763907,3.398115060000014,mp-763907_Li,57.82345818360355,236.7315546947291,196.49076407498427,804.441061185376,0.0086668431948622
1873,Mn5Cr3O16,mp-771053,Li7Mn10Cr6O32,mp-769505,4.549336031428572,mp-769505_Li,131.9411286002545,536.8731771219464,600.2445303684887,2442.416488988404,0.0305342988145471
1874,Mn5Cr3O16,mp-771553,Li4Mn5Cr3O16,mp-772402,3.89084349,mp-771553_Li,150.05736952142658,628.0880746610468,583.849739328967,2443.792396441568,0.089147816920958
1875,Mn2CrO6,mp-775006,Li3Mn2CrO6,mp-775697,3.381261496666668,mp-775006_Li,288.50689060530664,1178.043958340153,975.5172407267456,3983.274677716351,0.0831798853023291
1876,Mn2CrO6,mp-767158,Li2Mn2CrO6,mp-775059,3.417327025000004,mp-767158_Li,197.2505844881489,759.4757428344848,674.0697530683977,2595.376980820238,0.0947825485525617
1877,Mn5Cr2O12,mp-771632,Li4Mn5Cr2O12,mp-850972,3.3559078700000007,mp-771509_Li,221.3607271054292,961.5177782218126,710.8351788297695,3087.6328911983483,0.0753507046759056
1878,Mn3CrO8,mp-773120,Li2Mn3CrO8,mp-761312,3.723794695,mp-761312_Li,219.9075246123813,933.3783330836152,712.1253146329502,3022.55386799677,0.1046565321022225
1879,Mn3CrO8,mp-773365,LiMn3CrO8,mp-780544,3.974106890000008,mp-1177394_Li,287.7475051730924,1163.4355863404332,977.3952994830352,3951.855195604188,0.0612430689459972
1880,MgSbPt,mp-10184,LiMgSbPt,mp-571584,0.2915278500000009,mp-10184_Li,76.9958383069024,636.7908896588515,22.44643120055897,185.6422789618328,0.088745167995258
1881,NiCO4,mp-763762,LiNi2(CO4)2,mp-762426,3.649565185000005,mp-762426_Li,96.98579510295724,341.3709537516595,353.95598124729673,1245.8555479823033,0.0070965138911778
1882,LiNi(CO3)2,mp-763540,Li2Ni(CO3)2,mp-767311,4.330855809999994,mp-763540_Li,139.16109891859972,380.2617832438871,602.6866537776015,1646.8589532827466,0.008348905096924
1883,Li3Ni2(CO3)4,mp-765316,Li2Ni(CO3)2,mp-767744,4.625143509999992,mp-763387_Li,69.58054945929986,183.43446008036568,321.8200267539142,848.4107025510559,0.0620190691227138
1884,LiNi(CO3)2,mp-762424,Li2Ni(CO3)2,mp-763873,4.709376744999991,mp-762424_Li,139.16109891859972,322.50921386438984,655.362043055897,1518.8173918211862,0.0680554966835507
1885,LiNbP4O13,mp-684534,Li2NbP4O13,mp-673156,2.4751423525000056,mp-673156_Li,61.09635376472216,163.7667826768891,151.22217278638698,405.3460997362325,0.0372046673108052
1886,LiNb(PO4)2,mp-673070,Li2Nb(PO4)2,mp-26721,2.5858025200000063,mp-26721_Li,90.32245354450492,274.3547405076857,233.5560279879643,709.4271793787215,0.0227507295961122
1887,Li3Nb3P8O29,mp-777751,Li6Nb3P8O29,mp-778109,2.150074508333333,mp-777751_Li,152.7206735897041,434.6150063120652,302.4824539983161,860.8095457132002,0.0101392823252322
1888,Nb(PO3)4,mp-757155,LiNb(PO3)4,mp-1176609,2.73642626500001,mp-1176609_Li,64.46766968771205,187.87243978295817,176.4110245768003,514.0990786917196,0.0050557324232216
1889,Nb(PO3)4,mp-673088,LiNb(PO3)4,mp-26767,2.5374010150000053,mp-26767_Li,64.46766968771205,194.00067587600373,163.5803305002856,492.25751187845896,0.0181130881738378
1890,Nb2(PO4)3,mp-17242,LiNb2(PO4)3,mp-26533,1.426262285000012,mp-17242_Li,110.61078053969185,349.74526060362,150.80730147321654,476.8444693847177,0.0128713615630349
1891,Nb2(PO4)3,mp-26390,LiNb2(PO4)3,mp-26389,1.6394161449999891,mp-26389_Li,56.10903388345226,180.46062228373336,91.98605602888308,295.85005770869725,0.0029252715267908
1892,NbPO5,mp-772125,LiNbPO5,mp-774859,1.7291269099999955,mp-772125_Li,127.13081095387729,465.6514431440814,219.82530631047143,805.1704410207642,0.0107937092591214
1893,Mn2Cr3Sb3O16,mp-1176495,Li4Mn2Cr3Sb3O16,mp-767785,3.6103863575000026,mp-1176495_Li,117.17790710489255,547.0038001450273,423.0575172119068,1974.8950575442643,0.1264295351450544
1894,Mn3Cr2Sb3O16,mp-775041,Li4Mn3Cr2Sb3O16,mp-764395,3.365602790000002,mp-764395_Li,116.80231802415985,548.3406854810902,393.1102074205799,1845.4969409256707,0.1252359159837233
1895,Mn3Cr3(SbO8)2,mp-780598,Li4Mn3Cr3(SbO8)2,mp-776744,3.9422398725000014,mp-776744_Li,126.41062814196384,590.2324374291381,498.34101856902055,2326.8378488760104,0.083319773086617
1896,Mn3Fe2Sb3O16,mp-771758,Li4Mn3Fe2Sb3O16,mp-775443,3.423127757499996,mp-771758_Li,115.83086102946392,545.5717043136539,396.50383556508245,1867.5616447426487,0.1189693818597565
1897,Mn3Fe3(SbO8)2,mp-775891,Li4Mn3Fe3(SbO8)2,mp-775013,4.0352941175,mp-775013_Li,124.71264578045624,581.468798076753,503.25220589573615,2346.3976203889165,0.0803029488752276
1898,NaCu(PO3)3,mp-761042,NaLiCu(PO3)3,mp-775900,2.372011967500005,mp-761042_Li,81.12008825842703,241.8991972731921,192.4178201536456,573.7877908606564,0.0722445163833354
1899,Na2CuP2O7,mp-556822,Na2LiCuP2O7,mp-776424,2.0977204624999977,mp-556822_Li,92.288468166994,271.1758243544957,193.5954081266829,568.8510756837309,0.0370586402714805
1900,NbFe7(PO4)12,mp-1101729,Li8NbFe7(PO4)12,mp-776163,5.0105009187499885,mp-1101729_Li,127.70167950302783,379.8576390470686,639.8493824758376,1903.2770494395384,0.0217377317494464
1901,NbFe5(PO4)6,mp-771596,Li4NbFe5(PO4)6,mp-1177337,2.182433085000018,mp-1177337_Li,110.55308000294772,368.5564441354475,241.27469944708704,804.3497773711617,0.0550019324996942
1902,LiAl2FeO6,mp-770071,Li3Al2FeO6,mp-770727,4.152705594999999,mp-770071_Li,236.52455286873447,850.7126039227412,982.2168340528666,3532.758990046985,0.0047286505070183
1903,Li19(FeAs)20,mp-530480,LiFeAs,mp-21471,1.1824287900000052,mp-21471_Li,9.731300725686047,50.71371349911641,11.506570142199124,59.965354889167145,0.0067599695354256
1904,Li2FeSiCO7,mp-772473,Li3FeSiCO7,mp-773211,4.443425414999998,mp-772473_Li,117.1598240787273,327.14797351554125,520.5909399283456,1453.6576199847025,0.0243816931027358
1905,LiFePCO7,mp-1176697,Li2FePCO7,mp-769972,4.566896744999999,mp-1176692_Li,231.39807849065284,640.4182888359945,864.3763850123167,2392.251694614618,0.0516809561914552
1906,Li2MnSiCO7,mp-770080,Li3MnSiCO7,mp-772668,3.665316245000005,mp-770080_Li,117.62617153634991,329.0523993162887,431.1371173693405,1206.0811046702213,0.0035002752271799
1907,Bi2(SO4)3,mp-768467,Li2Bi2(SO4)3,mp-777356,2.5831841224999983,mp-768467_Li,74.44539539361148,309.75513811772464,192.30616337401167,800.1545546485003,0.0311107216524622
1908,Bi2(SO4)3,mp-768482,LiBi2(SO4)3,mp-759534,1.4684064800000036,mp-759534_Li,37.58501225687439,163.63148925325748,55.19007554887392,240.27753915153423,0.09765394573832
1909,K2CrF6,mp-1211950,K2LiCrF6,mp-1111927,5.452079360000004,mp-1111927_Li,106.72603428786722,332.945389148736,581.8788087155336,1815.244684184993,0.0823002215617183
1910,LiCoPO4F,mp-763325,Li3Co2P2(O4F)2,mp-1177710,4.376975730000003,mp-1177710_Li,143.4884335845454,470.6147007795656,624.600229560894,2048.5696498209454,0.0117669711002164
1911,LiCoPO4F,mp-776411,Li2CoPO4F,mp-770853,4.440432280000001,mp-770853_Li,143.4884335845454,477.450525417603,637.1506722954516,2120.0867251672853,0.0095014850913539
1912,LiVAsCO7,mp-771935,Li2VAsCO7,mp-772603,3.3351233300000067,mp-771935_Li,101.61637448360376,303.1496819150579,338.90314125028425,1011.0415766369908,0.0371304375885161
1913,Li5La4TiNb7O28,mp-781824,Li8La4TiNb7O28,mp-782001,1.92167724333334,mp-781824_Li,45.753369978362336,226.035058490001,87.92320989322971,434.3664280957553,0.0066421907319476
1914,Li3La5Ti6Nb2O26,mp-761156,Li4La5Ti6Nb2O26,mp-766091,1.9534921100000464,mp-761156_Li,16.633550058114384,85.39765674227401,32.49350879981726,166.82364865852458,0.0010718230333328
1915,VFeP2(O4F)2,mp-778349,LiVFeP2(O4F)2,mp-777635,4.48351114000001,mp-1177545_Li,226.14164909490063,715.2673779683942,828.0348771394184,2619.00599826858,0.0177830222691097
1916,Mn3P6WO24,mp-1176455,Li6Mn3P6WO24,mp-769612,3.703623690000005,mp-1176455_Li,167.48687333254296,540.7908467106502,620.3083518384361,2002.8857912127253,0.091228139536857
1917,Mn5P6WO24,mp-772335,Li4Mn5P6WO24,mp-771110,3.0753537575000016,mp-771110_Li,101.5089971858618,356.96493270005385,312.17607591559715,1097.7934470748455,0.0480528724351967
1918,TiCu3(PO4)4,mp-1101275,Li4TiCu3(PO4)4,mp-1177279,3.472333607500002,mp-1101275_Li,165.9137776685221,588.7588846834047,576.1079861456927,2044.367262000405,0.0002965162975649
1919,Rb2VCl6,mp-1207222,Rb2LiVCl6,mp-1206403,2.612340649999998,mp-1206403_Li,60.70054375225413,176.4337456640106,158.57049792111687,460.9050458298557,0.0442582615796975
1920,Na2Mn(PO3)5,mp-567904,Na2LiMn(PO3)5,mp-765014,2.942826465000001,mp-567904_Li,53.31311067903242,138.00211191719006,156.8912330377308,406.11626717579895,0.0201433334891329
1921,ErSn2,mp-30613,LiErSn2,mp-1080658,-0.0931226899999999,mp-1080658_Li,65.11219415055065,479.244322116397,-6.063422671101538,-44.62852044270536,0.190576556688067
1922,YSb2,mp-1018112,Li5(YSb2)2,mp-1222493,1.4654703259999995,mp-1018112_Li,227.61417077153675,1035.4273462113342,327.3631289563678,1489.189951195771,0.4564030221518613
1923,Ni9S10,mp-767469,LiNi9S10,mp-774863,1.429869229999999,mp-767469_Li,31.316302595334943,165.8416742187714,44.77821747843856,237.1319070171054,0.0317045334953633
1924,NiS2,mvc-1,Li(NiS2)2,mp-1045397,1.8284901849999973,mvc-1_Li,106.1075845953354,393.31605787325327,194.0166769866277,719.1745514241346,0.0666604144509934
1925,DySn2,mp-20021,LiDySn2,mp-1091364,-0.0130717850000015,mp-1091364_Li,65.87380298492522,473.66300010004073,-0.8610881897513996,-6.191620899763422,0.191432343136664
1926,LiNiPO4F,mp-1176633,Li3Ni2P2(O4F)2,mp-762256,5.153158597500001,mp-1176633_Li,143.67288118947002,485.177193634707,721.5030968199661,2436.4851934180992,0.0429636846603771
1927,Mn2Fe3Co3O16,mp-772328,Li4Mn2Fe3Co3O16,mp-761441,4.080222295000004,mp-761441_Li,343.7801516127725,1454.0127580062742,1105.855918954539,4677.200260496111,0.0679322222435496
1928,Mn3Fe2Co3O16,mp-1176503,Li4Mn3Fe2Co3O16,mp-775386,4.2982325150000005,mp-1176503_Li,145.45111506945833,655.6904934892267,625.1827121345523,2818.31019889179,0.0607070008472956
1929,Mn3Fe3(CoO8)2,mp-770195,Li4Mn3Fe3(CoO8)2,mp-767680,4.242599387499999,mp-767680_Li,146.06310391396298,635.9050205433521,619.687235201728,2697.8902506653994,0.0764658343419928
1930,Li6MnNi3(PO4)6,mp-767655,Li7MnNi3(PO4)6,mp-780131,4.65536402000007,mp-767655_Li,31.55218622185388,93.80179469171676,146.88691248956047,436.68150001925176,0.0429181141569507
1931,MnNi3(PO4)4,mp-775024,Li4MnNi3(PO4)4,mp-767260,4.625726457499999,mp-767260_Li,167.8586949050492,617.6344933320239,776.4684061437064,2857.00821687055,0.0441364987691923
1932,MnNi(PO4)2,mp-772336,Li4Mn3Ni3(PO4)6,mp-778341,3.7912089849999946,mp-772336_Li,114.2327829173559,390.8122882030705,433.0803529778336,1481.6510584838884,0.0613855652493438
1933,MnNi(PO4)2,mp-773507,Li4Mn3Ni3(PO4)6,mp-771186,4.110028874999999,mp-771186_Li,114.2327829173559,384.4483443117089,469.5000362619394,1580.093796067065,0.0302780967742564
1934,MnNi(PO4)2,mp-775200,Li2MnNi(PO4)2,mp-778744,4.272711142500006,mp-775200_Li,168.85153903718694,602.5544709582919,721.4538522724633,2574.54120202669,0.0849055521978912
1935,Mn7Ni(PO4)12,mp-776812,Li8Mn7Ni(PO4)12,mp-777017,4.924864700000005,mp-776812_Li,130.86308908273642,395.6514766687254,644.4830079565246,1948.5299909486807,0.05261665069424
1936,Mn2Ni(PO4)3,mp-763518,Li2Mn2Ni(PO4)3,mp-775390,3.683577355000016,mp-763518_Li,114.69172199473095,384.2450710644907,422.4758299457483,1415.3964425435297,0.0684151823808845
1937,Mn3Ni(PO4)4,mp-771982,Li4Mn3Ni(PO4)4,mp-761673,4.060307114999999,mp-761673_Li,169.8561979231063,586.5098850719786,689.6683289540364,2381.410259375586,0.0794639341705023
1938,Ba4Y2Cu5O14,mp-772817,Ba4LiY2Cu5O14,mp-757073,3.7093567199999935,mp-757073_Li,21.007879915131017,123.49747699039224,77.92572053614413,458.096196177356,0.0144656909922822
1939,Mn5Ni(PO4)6,mp-773540,Li4Mn5Ni(PO4)6,mp-868758,3.717079599999996,mp-773540_Li,115.15436359405015,375.6637001010423,428.037935766426,1396.371876106101,0.0630979208009949
1940,Ba14Y7(Cu10O21)2,mp-774710,Ba14LiY7(Cu10O21)2,mp-774711,3.069068359999993,mp-774710_Li,5.962835092670997,34.971188930521244,18.300348518814182,107.32896945824476,0.0010148556904459
1941,Fe5Sb(PO4)6,mp-772375,Li4Fe5Sb(PO4)6,mp-777213,2.210664504999988,mp-772375_Li,107.35867835861023,373.1622370177633,237.33401955109,824.9365119815617,0.0493168230179796
1942,Fe3Sb(PO4)6,mp-775128,Li6Fe3Sb(PO4)6,mp-762448,3.9193071000000015,mp-762448_Li,178.52396944319264,551.8048990331242,699.6902609588884,2162.6928585953083,0.0019218903959035
1943,Cr(WO4)3,mp-1178444,Li4Cr(WO4)3,mp-778824,3.677976724999999,mp-1178444_Li,130.21918421582762,837.3163828973107,478.9431286943012,3079.630167757496,0.0058576917228472
1944,CrWO6,mvc-5774,Li2CrWO6,mp-774149,4.249307584999995,mvc-5774_Li,155.04979603834758,882.0769849900155,658.8542743584526,3748.216422872,0.0875008128195571
1945,Cr3WO8,mp-773181,Li2Cr3WO8,mp-775271,3.5330248099999984,mp-773181_Li,111.27745627255516,599.8755280742168,393.1460138046273,2119.3751235980585,0.0394706307403294
1946,LiCuBO3,mp-753471,Li5Cu4(BO3)4,mp-771172,1.6509905199999986,mp-753471_Li,51.13558873890516,187.2958708389891,84.4243722425511,309.2237071903152,0.0421969638638903
1947,Li2V2SiGeO10,mp-767479,Li4V2SiGeO10,mp-767460,3.4478120250000024,mp-767460_Li,137.31445375691644,460.97699273222327,473.4344248694032,1589.362018790498,0.0001552264581199
1948,Li2V2SiGeO10,mp-771932,Li4V2SiGeO10,mp-774004,3.334533415000001,mp-765775_Li,137.31445375691644,460.1523714227419,457.87963441491024,1534.3934585006243,0.005538750612934
1949,LiCoH8(SO6)2,mp-780159,Li2CoH8(SO6)2,mp-770611,4.457388324999988,mp-770611_Li,79.52926074011762,191.3014437945788,354.49279831888015,852.7048221255968,0.0294965742147179
1950,La7(FeO8)2,mp-770762,Li3La7(FeO8)2,mp-767978,3.962818086666663,mp-767978_Li,59.08434806163895,361.4006894883092,234.1405231375712,1432.1651888380743,0.0047208377500178
1951,La4FeO8,mp-770617,LiLa4FeO8,mp-769842,3.1389603999999927,mp-769842_Li,35.90751709686093,236.93837659278992,112.71227422936916,743.7401813650528,0.013353648531484
1952,V3Co3(TeO8)2,mp-775162,Li4V3Co3(TeO8)2,mp-771757,3.774000417499996,mp-771757_Li,123.42687192510718,555.9159109371885,465.813066176073,2098.02687997184,0.0455529611781886
1953,VS2,mp-9561,LiVS2,mp-7543,1.787873780000003,mp-7543_Li,219.66176708328783,701.0761399557819,392.7275138366781,1253.435648410555,0.0991530780820775
1954,VS2,mp-1013526,LiVS2,mp-754542,1.7157881099999996,mp-1013526_Li,219.66176708328783,699.4821666698823,376.8930481830946,1200.1631847292222,0.1202463588261419
1955,VS2,mvc-12727,Li(VS2)2,mp-1045443,1.855348589999996,mp-1045389_Li,113.04635216315592,377.4626667101155,209.7403900905544,700.3248264582513,0.1441333780626175
1956,Fe7Te(PO4)12,mp-777003,Li8Fe7Te(PO4)12,mp-1176834,5.027071668750002,mp-1176834_Li,125.11637563537356,384.0578179448569,628.9689872532695,1930.686175752536,0.012181343834734
1957,Li6MnCo3(PO4)6,mp-1176970,Li7MnCo3(PO4)6,mp-1176876,2.6269207999999704,mp-1176876_Li,31.525487292635727,93.14068115912784,82.81495829915954,244.67319266307828,0.0420218028340622
1958,MnCo3(PO4)4,mp-775179,Li4MnCo3(PO4)4,mp-767249,4.171002164999996,mp-767249_Li,167.66983430496953,600.6134101115308,699.3512418912184,2505.1598339032253,0.0557066654593247
1959,MnCo(PO4)2,mp-775270,Li2MnCo(PO4)2,mp-769723,4.045849752499995,mp-1177107_Li,208.6260892750749,700.8520256116525,695.9884871215372,2338.0821770491566,0.0645425655044444
1960,Mn3Co(PO4)6,mp-761639,Li6Mn3Co(PO4)6,mp-1177025,4.446014825000006,mp-1177025_Li,192.5344208122385,581.888602633219,856.0108892540022,2587.085353805829,0.0438468938408347
1961,Mn7Co(PO4)12,mp-762148,Li8Mn7Co(PO4)12,mp-763533,4.818861880000005,mp-762148_Li,130.84393937648284,398.6264332249226,630.5188716903648,1920.925723427947,0.065755515962268
1962,Mn2Co(PO4)3,mp-761760,Li2Mn2Co(PO4)3,mp-763122,3.786258302499993,mp-761760_Li,114.63290637117022,380.67559833108464,434.0297934875477,1441.3361447402217,0.0533422737693241
1963,Cr3(CuO6)2,mp-773346,Li2Cr3(CuO6)2,mp-1178040,4.603414585000001,mp-1178040_Li,109.62757666808122,334.08323950864343,504.6611853520509,1537.923657358138,0.0919352360008165
1964,Cr3(CuO6)2,mp-764630,Li3Cr3(CuO6)2,mp-774351,4.080568286666667,mp-764630_Li,162.139698353645,524.0271999962629,661.6221111115834,2138.328773655481,0.0750170421473179
1965,Mn3Co(PO4)4,mp-761652,Li4Mn3Co(PO4)4,mp-762022,3.931429999999996,mp-761652_Li,169.79168909379297,578.7383968378011,667.5241402540098,2275.2694954800345,0.0619641397712602
1966,Li3Cr3CuO8,mp-770587,Li4Cr3CuO8,mp-771793,3.6279720700000033,mp-770587_Li,71.4147230267768,303.8050618144386,259.09062052793234,1102.1962789874078,0.0126526661288419
1967,LiCa2Nb3O10,mp-766983,Li7Ca8Nb12O40,mp-773078,1.9833750699999988,mp-766983_Li,37.85406688524376,159.76137033164073,75.07881255830497,316.86671906481365,0.007130389001885
1968,Mn5Co(PO4)6,mp-772281,Li4Mn5Co(PO4)6,mp-765461,3.752382814999995,mp-765461_Li,115.12471048165034,374.850085337259,431.9919851931945,1406.581018420812,0.0788109289109693
1969,LiNiH12(SO7)2,mp-781684,Li2NiH12(SO7)2,mp-771658,4.860058775000004,mp-771658_Li,71.89387440171684,152.25455220940418,349.40845515481215,739.966072499011,0.0171658201774442
1970,Mn3Co3(SnO8)2,mp-770554,Li4Mn3Co3(SnO8)2,mp-777041,4.056023725000001,mp-770554_Li,124.25521740493905,621.1806096743317,503.9821097494658,2519.5232903490546,0.0695977052158323
1971,Na5Li3Ti5O14,mp-774609,Na5Li4Ti5O14,mp-775424,0.9824401300000196,mp-761849_Li,44.22398824937223,152.9232496830009,43.4474207648326,150.2379372985929,0.0172628331212829
1972,Li2CuSbO5,mp-753557,Li3CuSbO5,mp-767395,3.577303564999999,mp-753557_Li,93.67020598005652,446.441306643287,335.0867617867404,1597.0560778182885,0.0119030803751534
1973,NbV3(PO4)6,mp-775224,Li6NbV3(PO4)6,mp-1176951,2.7331748999999994,mp-1176951_Li,187.5967573479699,550.4008103803317,512.7347485048618,1504.3416798711817,0.0379534502400358
1974,La6Mn3O14,mp-773521,LiLa6Mn3O14,mp-771521,3.2622550900000014,mp-771521_Li,21.804366373674068,138.1735930840092,71.1314051867431,450.757507341898,0.015080635637509
